brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
renault,Renault Koleos 2.0 dCi Initiale Paris X-Tronic,99500.0,130 726 km,automatic,1 618 cm3,Benzyna,Andrychów,Małopolskie,2017
renault,Renault Espace 1.6 TCE Initiale Paris EDC 7os,29900.0,130 726 km,automatic,1 618 cm3,Benzyna,Wrocław,Dolnośląskie,2017
renault,Renault Talisman,87900.0,197 000 km,automatic,1 995 cm3,Diesel,Wieliczka,Małopolskie,2017
renault,Renault Clio 1.3 TCe Intens EDC,63900.0,197 000 km,automatic,1 995 cm3,Diesel,Turek,Wielkopolskie,2017
renault,Renault Talisman 1.6 Energy dCi Limited EDC,73500.0,78 000 km,automatic,1 618 cm3,Benzyna,Wągrowiec,Wielkopolskie,2016
renault,Renault Clio 1.3 TCe Intens EDC,72900.0,78 000 km,automatic,1 618 cm3,Benzyna,Włocławek,Kujawsko-pomorskie,2016
renault,Renault Captur 1.2 Energy TCe XMOD EDC,48900.0,109 858 km,automatic,1 997 cm3,Diesel,Poznań,Wielkopolskie,2019
renault,Renault Grand Scenic,60000.0,109 858 km,automatic,1 997 cm3,Diesel,Łódź,Łódzkie,2019
renault,Renault Clio 1.2 TCe Limited EDC,48900.0,19 000 km,automatic,1 333 cm3,Benzyna,Warszawa,Mazowieckie,2019
renault,Renault Talisman 1.6 Energy TCe Initiale Paris EDC,74900.0,19 000 km,automatic,1 333 cm3,Benzyna,Dąbrowa Górnicza,Śląskie,2019
renault,Renault Koleos 2.0 dCi Intens X-Tronic,89600.0,92 000 km,automatic,1 598 cm3,Diesel,Poznań,Wielkopolskie,2017
renault,Renault Talisman,62900.0,92 000 km,automatic,1 598 cm3,Diesel,Chorzów,Śląskie,2017
renault,Renault Kadjar 1.5 dCi Energy Limited EDC,33900.0,43 500 km,automatic,1 333 cm3,Benzyna,Kielce,Świętokrzyskie,2019
renault,Renault Kadjar 1.5 dCi Energy Spring Edition EDC,59900.0,43 500 km,automatic,1 333 cm3,Benzyna,Połczyn-Zdrój,Zachodniopomorskie,2019
renault,Renault Espace Energy dCi 160 EDC Initiale Paris,88000.0,123 000 km,automatic,1 197 cm3,Benzyna,Szczecinek,Zachodniopomorskie,2016
renault,Renault Talisman Blue dCi 160 EDC LIMITED,52900.0,123 000 km,automatic,1 197 cm3,Benzyna,Piła,Wielkopolskie,2016
renault,Renault Talisman 1.6 Energy TCe Limited EDC,66900.0,195 978 km,automatic,1 598 cm3,Diesel,Bydgoszcz,Kujawsko-pomorskie,2017
renault,Renault Espace Energy dCi 160 EDC Intens,65900.0,195 978 km,automatic,1 598 cm3,Diesel,Skiereszewo,Wielkopolskie,2017
renault,Renault Captur,45900.0,82 000 km,automatic,1 197 cm3,Benzyna,Piekoszów,Świętokrzyskie,2015
renault,Renault Talisman 1.6 Energy dCi Intens EDC,64900.0,82 000 km,automatic,1 197 cm3,Benzyna,Kraków,Małopolskie,2015
renault,Renault Megane 1.5 dCi Bose EDC,36900.0,148 000 km,automatic,1 618 cm3,Benzyna,Ryki,Lubelskie,2017
renault,Renault Megane Grandtour ENERGY TCe 205 EDC GT,47900.0,148 000 km,automatic,1 618 cm3,Benzyna,Tarnobrzeg,Podkarpackie,2017
renault,Renault Laguna,50000.0,129 800 km,automatic,1 995 cm3,Diesel,Leszno,Wielkopolskie,2019
renault,Renault Talisman,69900.0,129 800 km,automatic,1 995 cm3,Diesel,Poznań,Wielkopolskie,2019
renault,Renault Koleos,102900.0,198 000 km,automatic,1 598 cm3,Diesel,Sękocin Nowy,Mazowieckie,2017
renault,Renault Kadjar,90000.0,198 000 km,automatic,1 598 cm3,Diesel,Zabrze,Śląskie,2017
renault,Renault Talisman ENERGY TCe 150 EDC INTENS,39900.0,130 900 km,automatic,1 461 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2017
renault,Renault Kadjar 1.3 TCe FAP Intens EDC,94900.0,130 900 km,automatic,1 461 cm3,Diesel,Zielona Góra,Lubuskie,2017
renault,Renault Megane Grandtour ENERGY TCe 205 EDC GT,67900.0,195 000 km,automatic,1 461 cm3,Diesel,Pogórska Wola,Małopolskie,2016
renault,Renault Grand Scenic,69000.0,195 000 km,automatic,1 461 cm3,Diesel,Mława,Mazowieckie,2016
renault,Renault Zoe (mit Batterie) 22 kwh Intens,35900.0,51 239 km,automatic,Elektryczny,2013,Przygodzice,Wielkopolskie,2013
renault,Renault Scenic,20500.0,Elektryczny,automatic,2011,288 000 km,Sobolew,Mazowieckie,51 239 km
renault,Renault Megane,14500.0,Diesel,automatic,2011,288 000 km,Wrocław,Dolnośląskie,1 461 cm3
renault,Renault Grand Espace,32900.0,Diesel,automatic,2014,394 000 km,Nowe Trzepowo,Mazowieckie,1 461 cm3
renault,Renault Captur 1.2 TCe Intens EDC,50900.0,Benzyna,automatic,2014,394 000 km,Janki,Mazowieckie,1 197 cm3
renault,Renault Kangoo,22999.0,Benzyna,automatic,2012,260 330 km,Brzesko,Małopolskie,1 197 cm3
renault,Renault Modus 1.2 16V Quickshift Dynamique,19900.0,Diesel,automatic,2012,260 330 km,Smolnik,Dolnośląskie,1 995 cm3
renault,Renault Grand Scenic Gr 1.5 dCi TomTom Edition EDC,28500.0,Diesel,automatic,2014,96 836 km,Wałbrzych,Dolnośląskie,1 995 cm3
renault,Renault Clio,13700.0,Benzyna,automatic,2014,96 836 km,Leszno,Wielkopolskie,1 197 cm3
renault,Renault Twizy (ohne Batterie) Color,27900.0,Benzyna,automatic,2012,56 997 km,Rawa Mazowiecka,Łódzkie,1 197 cm3
renault,Renault Clio Grandtour Energy TCe 120 EDC Dynamique,34900.0,2012,automatic,56 997 km,Elektryczny,Sulechów,Lubuskie,Elektryczny
renault,Renault Grand Scenic Gr 2.0 16V Privilege,29800.0,54 956 km,automatic,1 149 cm3,Benzyna,Rudawa,Małopolskie,2010
renault,Renault Captur,49500.0,54 956 km,automatic,1 149 cm3,Benzyna,Nowy Sącz,Małopolskie,2010
renault,Renault Kangoo,29000.0,203 633 km,automatic,1 461 cm3,Diesel,Kalisz,Wielkopolskie,2013
renault,Renault Megane,17300.0,203 633 km,automatic,1 461 cm3,Diesel,Olsztyn,Warmińsko-mazurskie,2013
renault,Renault Clio 1.6 Turbo R.S EDC Sport,47900.0,193 000 km,automatic,1 461 cm3,Diesel,Latowice,Wielkopolskie,2014
renault,Renault Laguna 2.0 DCi Privilege,22900.0,193 000 km,automatic,1 461 cm3,Diesel,Bodzanów,Małopolskie,2014
renault,Renault Megane Grandtour dCi 150 FAP Dynamique,20900.0,31 000 km,automatic,Elektryczny,2012,Tychy,Śląskie,2012
renault,Renault Koleos 2.0 dCi 4x4 Privilege,45500.0,Elektryczny,automatic,2013,133 000 km,Pruszków,Mazowieckie,31 000 km
renault,Renault Megane 1.5 dCi Dynamique EDC,26500.0,Benzyna,automatic,2013,133 000 km,Bronów,Śląskie,1 197 cm3
renault,Renault Captur 1.5 dCi Intens EDC,44900.0,Benzyna,automatic,2010,198 000 km,Sędziszów Małopolski,Podkarpackie,1 197 cm3
renault,Renault Laguna,24400.0,Benzyna,automatic,2010,198 000 km,Przyłęki,Kujawsko-pomorskie,1 997 cm3
renault,Renault Grand Scenic 2.0 16V 140 CVT Dynamique,23500.0,Benzyna,automatic,2014,161 000 km,Białystok,Podlaskie,1 997 cm3
renault,Renault Grand Espace,29999.0,Benzyna,automatic,2014,161 000 km,Szczecin,Zachodniopomorskie,1 197 cm3
renault,Renault Grand Espace 2.0 dCi FAP Celsium,37600.0,Benzyna,automatic,2012,40 000 km,Staszów,Świętokrzyskie,1 197 cm3
renault,Renault Laguna Grandtour dCi 175 FAP Bose Edition,28800.0,2012,automatic,40 000 km,Elektryczny,Zgorzelec,Dolnośląskie,Elektryczny
renault,Renault Zoe,33999.0,352 000 km,automatic,1 461 cm3,Diesel,Wieliczka,Małopolskie,2011
renault,Renault Scenic,9000.0,352 000 km,automatic,1 461 cm3,Diesel,Świdnica,Dolnośląskie,2011
renault,Renault Megane 1.5 dCi GT Line EDC,22990.0,124 448 km,automatic,1 618 cm3,Benzyna,Płock,Mazowieckie,2013
renault,Renault Laguna 2.0 DCi Initiale,24990.0,124 448 km,automatic,1 618 cm3,Benzyna,Szczecin,Zachodniopomorskie,2013
renault,Renault Megane 1.5 dCi Dynamique EDC,17900.0,213 000 km,automatic,1 995 cm3,Diesel,Warszawa,Mazowieckie,2010
renault,Renault Latitude 3.0 V6 dCi Initiale,19900.0,213 000 km,automatic,1 995 cm3,Diesel,Drawski Młyn,Wielkopolskie,2010
renault,Renault Captur,46900.0,98 709 km,automatic,1 197 cm3,Benzyna,Skwierzyna,Lubuskie,2014
renault,Renault Latitude 2.0 dCi Privilege,36900.0,98 709 km,automatic,1 197 cm3,Benzyna,Mikołów,Śląskie,2014
renault,Renault Laguna 2.0 dCi Initiale,11900.0,126 000 km,automatic,1 995 cm3,Diesel,Gostyń,Wielkopolskie,2011
renault,Renault Megane 2.0 16V Dynamique CVT Euro5,28800.0,126 000 km,automatic,1 995 cm3,Diesel,Kraków,Małopolskie,2011
renault,Renault Clio 1.6 16V Night&Day,27500.0,214 742 km,automatic,1 995 cm3,Diesel,Łódź,Łódzkie,2013
renault,Renault Captur 1.2 TCe Zen EDC,39800.0,214 742 km,automatic,1 995 cm3,Diesel,Warszawa,Mazowieckie,2013
renault,Renault Koleos,29900.0,140 000 km,automatic,1 997 cm3,Benzyna+LPG,Szczecin,Zachodniopomorskie,2010
renault,Renault Modus,25999.0,140 000 km,automatic,1 997 cm3,Benzyna+LPG,Trzemeszno,Wielkopolskie,2010
renault,Renault Kangoo Maxi Z.E (ohne Batterie),15990.0,145 000 km,automatic,1 598 cm3,Benzyna+LPG,Zabierzów,Małopolskie,2011
renault,Renault Zoe,17900.0,145 000 km,automatic,1 598 cm3,Benzyna+LPG,Pleszew,Wielkopolskie,2011
renault,Renault Latitude 2.0 dCi Initiale,25000.0,200 792 km,automatic,1 197 cm3,Benzyna,Szczytno,Warmińsko-mazurskie,2013
renault,Renault Espace 2.0 dCi 175 FAP Edition 25th,26000.0,200 792 km,automatic,1 197 cm3,Benzyna,Babice,Śląskie,2013
renault,Renault Grand Scenic Gr 1.5 dCi Tech Run EDC,22999.0,215 000 km,automatic,2 000 cm3,Diesel,Szczecin,Zachodniopomorskie,2010
renault,Renault Captur,48000.0,215 000 km,automatic,2 000 cm3,Diesel,Stalowa Wola,Podkarpackie,2010
renault,Renault Grand Scenic dCi 110 EDC Paris,29000.0,67 800 km,automatic,1 598 cm3,Benzyna,Szczecinek,Zachodniopomorskie,2010
renault,Renault Clio,29900.0,67 800 km,automatic,1 598 cm3,Benzyna,Sulejówek,Mazowieckie,2010
renault,Renault Captur 1.2 TCe Intens EDC,41800.0,58 000 km,automatic,Elektryczny,2013,Żyrardów,Mazowieckie,2013
renault,Renault Scenic 2.0 16V Privilege CVT Euro5,23900.0,Elektryczny,automatic,2014,70 063 km,Częstochowa,Śląskie,58 000 km
renault,Renault Trafic,49900.0,Elektryczny,automatic,2014,70 063 km,Polkowice,Dolnośląskie,43 cm3
renault,Renault Captur 1.2 TCe Intens EDC,49900.0,Elektryczny,automatic,2011,211 000 km,Łańcut,Podkarpackie,43 cm3
renault,Renault Grand Scenic dCi 110 EDC LIMITED,29800.0,Diesel,automatic,2011,211 000 km,Elbląg,Warmińsko-mazurskie,1 995 cm3
renault,Renault Espace 2.0 dCi 175 FAP Initiale,42000.0,Diesel,automatic,2011,219 800 km,Warszawa,Mazowieckie,1 995 cm3
renault,Renault Megane,29500.0,Diesel,automatic,2011,219 800 km,Ziębice,Dolnośląskie,1 995 cm3
renault,Renault Captur ENERGY TCe 120 EDC Luxe,43900.0,Diesel,automatic,2010,240 014 km,Połczyn-Zdrój,Zachodniopomorskie,1 995 cm3
renault,Renault Laguna Coupe V6 dCi 235 FAP Monaco GP,18800.0,Diesel,automatic,2010,240 014 km,Jaworzno,Śląskie,1 461 cm3
renault,Renault Megane 1.2 16V TCe Bose EDC EU6,32400.0,Diesel,automatic,2014,101 204 km,Otmuchów,Opolskie,1 461 cm3
renault,Renault Captur,54999.0,Benzyna,automatic,2014,101 204 km,Zabrze,Śląskie,1 197 cm3
renault,Renault Trafic,40000.0,Benzyna,automatic,2014,246 500 km,Wałcz,Zachodniopomorskie,1 197 cm3
renault,Renault Megane,26999.0,Diesel,automatic,2014,246 500 km,Szczecin,Zachodniopomorskie,1 461 cm3
renault,Renault Master,38745.0,Diesel,automatic,2011,97 700 km,Besko,Podkarpackie,1 461 cm3
renault,Renault Megane 2.0 140 CVT Dynamique,28990.0,Benzyna,automatic,2011,97 700 km,Czarnków,Wielkopolskie,1 598 cm3
renault,Renault Captur,41999.0,Benzyna,automatic,2013,106 000 km,Łomża,Podlaskie,1 598 cm3
renault,Renault Scenic 1.5dCi TomTom Edition EDC,29700.0,148 000 km,automatic,1 461 cm3,Diesel,Krotoszyn,Wielkopolskie,2012
renault,Renault Clio,43100.0,148 000 km,automatic,1 461 cm3,Diesel,Łajski,Mazowieckie,2012
renault,Renault Megane 1.5 dCi Bose EDC,28800.0,129 754 km,automatic,1 197 cm3,Benzyna,Gorzów Wielkopolski,Lubuskie,2013
renault,Renault Twizy,25000.0,129 754 km,automatic,1 197 cm3,Benzyna,Orzesze,Śląskie,2013
renault,Renault Espace 2.0 dCi 175 FAP Initiale,34900.0,156 908 km,automatic,1 461 cm3,Diesel,Sosnowiec,Śląskie,2011
renault,Renault Captur 1.2 TCe Intens EDC,54900.0,156 908 km,automatic,1 461 cm3,Diesel,Lublin,Lubelskie,2011
renault,Renault Kangoo,29999.0,54 000 km,automatic,Elektryczny,2012,Głuszyca,Dolnośląskie,2012
renault,Renault Captur 1.2 TCe Intens EDC,53000.0,Elektryczny,automatic,2012,265 000 km,Gdańsk,Pomorskie,54 000 km
renault,Renault Kangoo,41900.0,Diesel,automatic,2012,265 000 km,Brzesko,Małopolskie,1 995 cm3
renault,Renault Kangoo,46900.0,Diesel,automatic,2014,108 100 km,Dębno,Małopolskie,1 995 cm3
renault,Renault Kangoo,23900.0,Benzyna,automatic,2014,108 100 km,Dębno,Małopolskie,1 197 cm3
renault,Renault Zoe (mit Batterie) 22 kwh Life,38500.0,Benzyna,automatic,2012,224 300 km,Cieszyn,Śląskie,1 197 cm3
renault,Renault Zoe (ohne Batterie) 22 kwh Life,8900.0,Benzyna,automatic,2012,224 300 km,Turek,Wielkopolskie,1 598 cm3
renault,Renault Fluence,35000.0,Benzyna,automatic,2014,76 200 km,Kiączyn,Wielkopolskie,1 598 cm3
renault,Renault Laguna 2.0 dCi Initiale,17000.0,Benzyna,automatic,2014,76 200 km,Lubin,Dolnośląskie,1 197 cm3
renault,Renault Modus 1.6 16V Dynamique,17500.0,Benzyna,automatic,2014,29 738 km,Gniezno,Wielkopolskie,1 197 cm3
renault,Renault Grand Espace ver-2-0-dci-175-fap,49900.0,2014,automatic,29 738 km,Elektryczny,Płock,Mazowieckie,Elektryczny
renault,Renault Grand Espace 2.0 dCi Initiale,45900.0,27 500 km,automatic,Elektryczny,2012,Mikołów,Śląskie,2012
renault,Renault Twizy,22900.0,Elektryczny,automatic,2012,59 000 km,Sosnowiec,Śląskie,27 500 km
renault,Renault Laguna,23000.0,2012,automatic,59 000 km,Elektryczny,Warszawa,Mazowieckie,Elektryczny
renault,Renault Zoe R90 22kWh (z akumulatorem),42900.0,105 000 km,automatic,Elektryczny,2013,Białystok,Podlaskie,2013
renault,Renault Megane 1.5 dCi Dynamique EDC,15700.0,Elektryczny,automatic,2014,9 999 km,Głogoczów,Małopolskie,105 000 km
renault,Renault Clio 1.2 TCe GT 120 EDC,36900.0,2014,automatic,9 999 km,Elektryczny,Kaliska,Wielkopolskie,Elektryczny
renault,Renault Captur ENERGY TCe 120 EDC Dynamique,35999.0,139 000 km,automatic,1 461 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2014
renault,Renault Zoe R90 22kWh (z akumulatorem),41500.0,139 000 km,automatic,1 461 cm3,Diesel,Olsztyn,Warmińsko-mazurskie,2014
renault,Renault Laguna 2.0 dCi Initiale ESM,25900.0,346 000 km,automatic,1 995 cm3,Diesel,Gdańsk,Pomorskie,2011
renault,Renault Scenic 1.5 dCi Tech Run EDC,27000.0,346 000 km,automatic,1 995 cm3,Diesel,Chorzów,Śląskie,2011
renault,Renault Koleos,36900.0,83 108 km,automatic,1 598 cm3,Benzyna,Radom,Mazowieckie,2012
renault,Renault Zoe,46900.0,83 108 km,automatic,1 598 cm3,Benzyna,Kalisz,Wielkopolskie,2012
renault,Renault Megane 2.0 16V Privilege CVT,26900.0,206 000 km,automatic,1 995 cm3,Diesel,Kalisz,Wielkopolskie,2013
renault,Renault Espace,21000.0,206 000 km,automatic,1 995 cm3,Diesel,Oława,Dolnośląskie,2013
renault,Renault Scenic,35999.0,229 285 km,automatic,1 995 cm3,Diesel,Chojnice,Pomorskie,2012
renault,Renault Alaskan,99000.0,75 000 km,automatic,2 298 cm3,Diesel,Bodzanów,Opolskie,2018
renault,Renault Captur 1.3 Energy TCe S-Edition EDC,27000.0,75 000 km,automatic,2 298 cm3,Diesel,Łęczyca,Wielkopolskie,2018
renault,Renault Talisman 1.6 Energy dCi Zen EDC,57800.0,58 000 km,automatic,1 332 cm3,Benzyna,Stronie,Małopolskie,2019
renault,Renault Talisman,67000.0,58 000 km,automatic,1 332 cm3,Benzyna,Poznań,Wielkopolskie,2019
renault,Renault Kadjar,88000.0,200 720 km,automatic,1 598 cm3,Diesel,Piaseczno,Mazowieckie,2017
renault,Renault Talisman 1.6 Energy dCi Magnetic EDC,52900.0,200 720 km,automatic,1 598 cm3,Diesel,Szubin,Kujawsko-pomorskie,2017
renault,Renault Kadjar 1.5 Blue dCi Intens EDC EU6d,42500.0,140 370 km,automatic,1 618 cm3,Benzyna,Rzeszów,Podkarpackie,2016
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,104550.0,140 370 km,automatic,1 618 cm3,Benzyna,Skórzewo,Wielkopolskie,2016
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,95000.0,45 930 km,automatic,1 332 cm3,Benzyna,Inowrocław,Kujawsko-pomorskie,2019
renault,Renault Kadjar 1.3 TCe FAP Intens EDC,89000.0,45 930 km,automatic,1 332 cm3,Benzyna,Kraków,Małopolskie,2019
renault,Renault Captur 1.2 Energy TCe Limited EDC,62000.0,171 350 km,automatic,1 598 cm3,Diesel,Raczki,Podlaskie,2017
renault,Renault Zoe R90 Z.E 40 Intens,16900.0,171 350 km,automatic,1 598 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2017
renault,Renault Zoe,55900.0,88 000 km,automatic,1 461 cm3,Diesel,Oświęcim,Małopolskie,2019
renault,Renault Zoe Life,42900.0,88 000 km,automatic,1 461 cm3,Diesel,Łódź,Łódzkie,2019
renault,Renault Talisman 1.6 Energy dCi Initiale Paris EDC,84900.0,125 000 km,automatic,1 995 cm3,Diesel,Będzin,Śląskie,2018
renault,Renault Kadjar,56900.0,125 000 km,automatic,1 995 cm3,Diesel,Białobrzegi,Mazowieckie,2018
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC 7os,91900.0,172 000 km,automatic,1 995 cm3,Diesel,Pleszew,Wielkopolskie,2017
renault,Renault Talisman ENERGY dCi 130 EDC INTENS,49900.0,172 000 km,automatic,1 995 cm3,Diesel,Poznań,Wielkopolskie,2017
renault,Renault Captur 1.5 dCi Intens EDC,58000.0,44 500 km,automatic,1 332 cm3,Benzyna,Brzozów,Podkarpackie,2019
renault,Renault Megane 1.5 dCi Limited EDC,34500.0,44 500 km,automatic,1 332 cm3,Benzyna,Jawor,Dolnośląskie,2019
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC 7os,83500.0,126 252 km,automatic,1 197 cm3,Benzyna,Węgrzce Wielkie,Małopolskie,2017
renault,Renault Kadjar 1.5 dCi Energy Intens EDC,22500.0,126 252 km,automatic,1 197 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2017
renault,Renault Talisman 1.6 Energy TCe Initiale Paris EDC,68400.0,35 000 km,automatic,Elektryczny,2017,Miasteczko Śląskie,Śląskie,2017
renault,Renault Clio 1.2 Energy TCe Limited 2018 EDC,55900.0,Elektryczny,automatic,2016,87 000 km,Piaseczno,Mazowieckie,35 000 km
renault,Renault Talisman 1.6 Energy TCe Intens EDC,69899.0,2016,automatic,87 000 km,Elektryczny,Rybnik,Śląskie,Elektryczny
renault,Renault Megane 1.6 TCe GT EDC,71990.0,53 000 km,automatic,Elektryczny,2015,Mysłowice,Śląskie,2015
renault,Renault Megane ENERGY TCe 130 EDC LIMITED,57900.0,Elektryczny,automatic,2019,99 500 km,Świętochłowice,Śląskie,53 000 km
renault,Renault Kadjar,87900.0,Diesel,automatic,2019,99 500 km,Września,Wielkopolskie,1 598 cm3
renault,Renault Zoe R110 Z.E 40 Intens (z akumulatorem),80257.0,Diesel,automatic,2019,69 000 km,Warszawa,Mazowieckie,1 598 cm3
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,114800.0,Benzyna,automatic,2019,69 000 km,Wejherowo,Pomorskie,1 332 cm3
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC,44900.0,Benzyna,automatic,2017,100 800 km,Dobrzyniewo Duże,Podlaskie,1 332 cm3
renault,Renault Kadjar 1.5 dCi Energy Zen EDC,64900.0,Diesel,automatic,2017,100 800 km,Poznań,Wielkopolskie,1 598 cm3
renault,Renault Espace,68019.0,156 935 km,automatic,1 598 cm3,Diesel,Chojnice,Pomorskie,2017
renault,Renault Megane Grandtour ENERGY TCe 205 EDC GT,83900.0,156 935 km,automatic,1 598 cm3,Diesel,Rydułtowy,Śląskie,2017
renault,Renault Kadjar 1.5 dCi Energy Spring Edition Plus EDC,59999.0,59 290 km,automatic,1 618 cm3,Benzyna,Otwock,Mazowieckie,2018
renault,Renault Koleos 1.7 Blue dCi Zen X-Tronic,86807.0,59 290 km,automatic,1 618 cm3,Benzyna,Komorniki,Dolnośląskie,2018
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,99900.0,202 000 km,automatic,1 461 cm3,Diesel,Otmuchów,Opolskie,2016
renault,Renault Talisman 2.0 Blue dCi Intens EDC,90900.0,202 000 km,automatic,1 461 cm3,Diesel,Gdańsk,Pomorskie,2016
renault,Renault Megane,34900.0,82 960 km,automatic,1 749 cm3,Diesel,Słupca,Wielkopolskie,2019
renault,Renault Clio 1.2 Energy TCe Limited EDC EU6,42900.0,82 960 km,automatic,1 749 cm3,Diesel,Mszana,Śląskie,2019
renault,Renault Talisman 1.6 Energy dCi Limited EDC,52900.0,136 200 km,automatic,1 995 cm3,Diesel,Orzesze,Śląskie,2019
renault,Renault Zoe R110 Z.E 40 Intens (z akumulatorem),79900.0,136 200 km,automatic,1 995 cm3,Diesel,Łomianki,Mazowieckie,2019
renault,Renault Scenic,78900.0,126 001 km,automatic,1 997 cm3,Diesel,Rzeszów,Podkarpackie,2019
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,84000.0,126 001 km,automatic,1 997 cm3,Diesel,Starogard Gdański,Pomorskie,2019
renault,Renault Megane 1.6 TCe GT EDC,77777.0,37 000 km,automatic,1 197 cm3,Benzyna,Wilkowice,Wielkopolskie,2018
renault,Renault Megane Grandtour ENERGY TCe 130 EDC BOSE EDITION,42800.0,37 000 km,automatic,1 197 cm3,Benzyna,Chojnice,Pomorskie,2018
renault,Renault Talisman 1.6 Energy TCe Limited EDC,66700.0,103 000 km,automatic,1 197 cm3,Benzyna,Skępe,Kujawsko-pomorskie,2017
renault,Renault Koleos 2.0 dCi Intens 4x4 X-Tronic,86100.0,103 000 km,automatic,1 197 cm3,Benzyna,Kębłowo,Pomorskie,2017
renault,Renault Talisman 1.6 Energy dCi Intens EDC,54650.0,229 000 km,automatic,1 598 cm3,Diesel,Katowice,Śląskie,2016
renault,Renault Talisman 1.6 Energy dCi Intens EDC,65500.0,229 000 km,automatic,1 598 cm3,Diesel,Bydgoszcz,Kujawsko-pomorskie,2016
renault,Renault Grand Scenic,70600.0,41 220 km,automatic,Elektryczny,2018,Łajski,Mazowieckie,2018
renault,Renault Zoe,25400.0,Elektryczny,automatic,2019,41 000 km,Jasło,Podkarpackie,41 220 km
renault,Renault Scenic 1.3 TCe FAP Zen EDC,74850.0,Benzyna,automatic,2019,41 000 km,Liszki,Małopolskie,1 332 cm3
renault,Renault Talisman 1.6 Energy dCi Intens EDC,63900.0,Benzyna,automatic,2017,180 000 km,Głogów,Dolnośląskie,1 332 cm3
renault,Renault Kadjar,73900.0,Diesel,automatic,2017,180 000 km,Wągrowiec,Wielkopolskie,1 995 cm3
renault,Renault Talisman 1.3 TCe FAP Limited EDC,79999.0,Diesel,automatic,2016,47 000 km,Tarnowskie Góry,Śląskie,1 995 cm3
renault,Renault Koleos 2.0 Blue dCi Initiale Paris 4x4 X-Tronic,120000.0,Benzyna,automatic,2016,47 000 km,Kraków,Małopolskie,1 618 cm3
renault,Renault Megane 1.2 Energy TCe Intens EDC,56900.0,Benzyna,automatic,2015,161 991 km,Łódź,Łódzkie,1 618 cm3
renault,Renault Megane 1.5 dCi Limited EDC,52900.0,Benzyna,automatic,2015,161 991 km,Iława,Warmińsko-mazurskie,1 197 cm3
renault,Renault Talisman 1.6 Energy TCe Intens EDC,16100.0,Benzyna,automatic,2016,148 938 km,Bibice,Małopolskie,1 197 cm3
renault,Renault Espace 1.6 dCi Energy Initiale Paris EDC 7os,54900.0,Benzyna,automatic,2016,148 938 km,Chodzież,Wielkopolskie,1 618 cm3
renault,Renault Talisman 1.6 Energy dCi Initiale Paris EDC,66900.0,Benzyna,automatic,2018,132 000 km,Janków Przygodzki,Wielkopolskie,1 618 cm3
renault,Renault Koleos,84000.0,Diesel,automatic,2018,132 000 km,Zielonka,Mazowieckie,1 995 cm3
renault,Renault Captur 1.2 Energy TCe Initiale Paris EDC,63600.0,Diesel,automatic,2016,290 000 km,Międzyrzecz,Lubuskie,1 995 cm3
renault,Renault Talisman 1.6 Energy dCi Initiale Paris EDC,65900.0,206 305 km,automatic,1 598 cm3,Diesel,Gdańsk,Pomorskie,2015
renault,Renault Scenic 1.3 TCe Energy Intens EDC,74000.0,206 305 km,automatic,1 598 cm3,Diesel,Poznań,Wielkopolskie,2015
renault,Renault Talisman,59900.0,55 700 km,automatic,1 332 cm3,Benzyna,Kalisz,Wielkopolskie,2018
renault,Renault Megane 1.7 Blue dCi GT Line EDC,69900.0,55 700 km,automatic,1 332 cm3,Benzyna,Płock,Mazowieckie,2018
renault,Renault Clio,57500.0,110 294 km,automatic,1 598 cm3,Diesel,Kraków,Małopolskie,2016
renault,Renault Captur,57900.0,110 294 km,automatic,1 598 cm3,Diesel,Poznań,Wielkopolskie,2016
renault,Renault Koleos 2.0 dCi Initiale Paris 4x4 X-Tronic,119000.0,147 000 km,automatic,1 749 cm3,Diesel,Białystok,Podlaskie,2019
renault,Renault Megane 1.6 dCi GT EDC,70900.0,147 000 km,automatic,1 749 cm3,Diesel,Budzyń,Wielkopolskie,2019
renault,Renault Espace 1.6 dCi Energy Magnetic EDC,59500.0,85 934 km,automatic,1 197 cm3,Benzyna,Poznań,Wielkopolskie,2018
renault,Renault Talisman,78500.0,85 934 km,automatic,1 197 cm3,Benzyna,Mikołów,Śląskie,2018
renault,Renault Laguna,27500.0,104 500 km,automatic,1 197 cm3,Benzyna,Oborniki,Wielkopolskie,2018
renault,Renault Clio 1.2 TCe Alize EDC,37900.0,104 500 km,automatic,1 197 cm3,Benzyna,Kościerzyna,Pomorskie,2018
