dmr_make,dmr_model,age_band,n_tests_all,raw_rate_all,standardized_rate_all,unstable_all,n_tests_mechanical,raw_rate_mechanical,standardized_rate_mechanical,unstable_mechanical,n_tests_consumable,raw_rate_consumable,standardized_rate_consumable,unstable_consumable
SUZUKI,SX4 COMBIBACK,4,4809,0.3897,0.3195,False,4809,0.5369,0.4732,False,4809,0.6565,0.5794,False
SUZUKI,SX4 S-Cross,1,80,0.7625,,True,80,0.825,,True,80,0.925,,True
SUZUKI,SX4 S-Cross,2,2348,0.7534,0.7098,False,2348,0.8463,0.8244,False,2348,0.9046,0.8846,False
SUZUKI,SX4 S-Cross,3,4208,0.6637,0.5936,False,4208,0.775,0.731,False,4208,0.8714,0.8268,False
SUZUKI,VITARA,1,3773,0.8863,0.8699,False,3773,0.9311,0.9229,False,3773,0.9486,0.9383,False
SUZUKI,VITARA,2,3777,0.7633,0.7425,False,3777,0.8464,0.8328,False,3777,0.8991,0.8857,False
SUZUKI,VITARA,3,1056,0.6714,0.6181,False,1056,0.7765,0.7359,False,1056,0.8627,0.8217,False
TOYOTA,AURIS,1,6033,0.8158,0.8139,False,6033,0.8938,0.8932,False,6033,0.8982,0.8966,False
TOYOTA,AURIS,2,15458,0.7248,0.7014,False,15458,0.8235,0.8072,False,15458,0.8574,0.8424,False
TOYOTA,AURIS,3,23427,0.6006,0.563,False,23427,0.7,0.6716,False,23427,0.8083,0.7802,False
TOYOTA,AURIS,4,14992,0.3795,0.3404,False,14992,0.4801,0.445,False,14992,0.6197,0.5773,False
TOYOTA,AVENSIS,1,538,0.8327,0.8515,False,538,0.9089,0.9227,False,538,0.9257,0.9302,False
TOYOTA,AVENSIS,2,3935,0.7626,0.7704,False,3935,0.8643,0.869,False,3935,0.8902,0.8944,False
TOYOTA,AVENSIS,3,12867,0.5615,0.5936,False,12867,0.7344,0.7528,False,12867,0.7343,0.7616,False
TOYOTA,AVENSIS,4,20526,0.3476,0.3849,False,20526,0.5646,0.5939,False,20526,0.5163,0.553,False
TOYOTA,AVENSIS STW,1,538,0.8327,0.8515,False,538,0.9089,0.9227,False,538,0.9257,0.9302,False
TOYOTA,AVENSIS STW,2,3935,0.7626,0.7704,False,3935,0.8643,0.869,False,3935,0.8902,0.8944,False
TOYOTA,AVENSIS STW,3,12867,0.5615,0.5936,False,12867,0.7344,0.7528,False,12867,0.7343,0.7616,False
TOYOTA,AVENSIS STW,4,20526,0.3476,0.3849,False,20526,0.5646,0.5939,False,20526,0.5163,0.553,False
TOYOTA,AYGO,1,689,0.8041,,True,689,0.8578,,True,689,0.9434,,True
TOYOTA,AYGO,2,608,0.5839,0.4647,False,608,0.7007,0.5777,False,608,0.8914,0.8546,False
TOYOTA,AYGO,3,2298,0.4765,0.3489,False,2298,0.5796,0.4642,False,2298,0.7476,0.6546,False
TOYOTA,AYGO,4,3007,0.3189,0.228,False,3007,0.4147,0.3183,False,3007,0.6013,0.5035,False
TOYOTA,AYGO 3/5-DØRS,1,689,0.8041,,True,689,0.8578,,True,689,0.9434,,True
TOYOTA,AYGO 3/5-DØRS,2,608,0.5839,0.4647,False,608,0.7007,0.5777,False,608,0.8914,0.8546,False
TOYOTA,AYGO 3/5-DØRS,3,2298,0.4765,0.3489,False,2298,0.5796,0.4642,False,2298,0.7476,0.6546,False
TOYOTA,AYGO 3/5-DØRS,4,3007,0.3189,0.228,False,3007,0.4147,0.3183,False,3007,0.6013,0.5035,False
TOYOTA,AYGO 5-DØRS,1,689,0.8041,,True,689,0.8578,,True,689,0.9434,,True
TOYOTA,AYGO 5-DØRS,2,608,0.5839,0.4647,False,608,0.7007,0.5777,False,608,0.8914,0.8546,False
TOYOTA,AYGO 5-DØRS,3,2298,0.4765,0.3489,False,2298,0.5796,0.4642,False,2298,0.7476,0.6546,False
TOYOTA,AYGO 5-DØRS,4,3007,0.3189,0.228,False,3007,0.4147,0.3183,False,3007,0.6013,0.5035,False
TOYOTA,Aygo X,1,689,0.8041,,True,689,0.8578,,True,689,0.9434,,True
TOYOTA,Aygo X,2,608,0.5839,0.4647,False,608,0.7007,0.5777,False,608,0.8914,0.8546,False
TOYOTA,Aygo X,3,2298,0.4765,0.3489,False,2298,0.5796,0.4642,False,2298,0.7476,0.6546,False
TOYOTA,Aygo X,4,3007,0.3189,0.228,False,3007,0.4147,0.3183,False,3007,0.6013,0.5035,False
TOYOTA,COROLLA,1,9061,0.8273,0.8043,False,9061,0.8712,0.8576,False,9061,0.955,0.944,False
TOYOTA,COROLLA,3,284,0.3979,0.3941,False,284,0.507,0.5018,False,284,0.6479,0.635,False
TOYOTA,COROLLA,4,4053,0.3568,0.3468,False,4053,0.469,0.4599,False,4053,0.5574,0.5456,False
TOYOTA,RAV4,1,29243,0.8503,0.8498,False,29243,0.9366,0.9359,False,29243,0.9467,0.947,False
TOYOTA,RAV4,2,15118,0.6658,0.6694,False,15118,0.8305,0.833,False,15118,0.9149,0.9162,False
TOYOTA,RAV4,3,11242,0.598,0.607,False,11242,0.7371,0.7433,False,11242,0.8255,0.8313,False
TOYOTA,RAV4,4,10666,0.3961,0.4166,False,10666,0.5323,0.5499,False,10666,0.6365,0.6548,False
TOYOTA,RAV4 Plug in,1,29243,0.8503,0.8498,False,29243,0.9366,0.9359,False,29243,0.9467,0.947,False
TOYOTA,RAV4 Plug in,2,15118,0.6658,0.6694,False,15118,0.8305,0.833,False,15118,0.9149,0.9162,False
TOYOTA,RAV4 Plug in,3,11242,0.598,0.607,False,11242,0.7371,0.7433,False,11242,0.8255,0.8313,False
TOYOTA,RAV4 Plug in,4,10666,0.3961,0.4166,False,10666,0.5323,0.5499,False,10666,0.6365,0.6548,False
TOYOTA,Toyota C-HR,1,14399,0.8366,0.8181,False,14399,0.9024,0.8908,False,14399,0.9269,0.9189,False
TOYOTA,Toyota C-HR,2,4126,0.7593,0.7276,False,4126,0.8546,0.8433,False,4126,0.9125,0.8949,False
TOYOTA,VERSO,2,178,0.6517,0.5929,False,178,0.736,0.6971,False,178,0.8371,0.7877,False
TOYOTA,VERSO,3,3553,0.5623,0.5148,False,3553,0.6853,0.6432,False,3553,0.7385,0.6959,False
TOYOTA,VERSO,4,2396,0.3744,0.3547,False,2396,0.5288,0.5107,False,2396,0.5626,0.5397,False
TOYOTA,YARIS,1,16882,0.7943,0.7325,False,16882,0.8507,0.8153,False,16882,0.9417,0.9116,False
TOYOTA,YARIS,2,15223,0.6607,0.5882,False,15223,0.7522,0.7054,False,15223,0.8875,0.8406,False
TOYOTA,YARIS,3,21128,0.5077,0.4181,False,21128,0.6636,0.5777,False,21128,0.7917,0.7233,False
TOYOTA,YARIS,4,12845,0.353,0.2741,False,12845,0.4947,0.4096,False,12845,0.5983,0.5124,False
TOYOTA,YARIS 5-DØRS,1,16882,0.7943,0.7325,False,16882,0.8507,0.8153,False,16882,0.9417,0.9116,False
TOYOTA,YARIS 5-DØRS,2,15223,0.6607,0.5882,False,15223,0.7522,0.7054,False,15223,0.8875,0.8406,False
TOYOTA,YARIS 5-DØRS,3,21128,0.5077,0.4181,False,21128,0.6636,0.5777,False,21128,0.7917,0.7233,False
TOYOTA,YARIS 5-DØRS,4,12845,0.353,0.2741,False,12845,0.4947,0.4096,False,12845,0.5983,0.5124,False
TOYOTA,Yaris Cross,1,261,0.8927,,True,261,0.931,,True,261,0.9502,,True
VOLKSWAGEN,CADDY,1,865,0.6277,0.6482,False,865,0.7688,0.7796,False,865,0.8971,0.9185,False
VOLKSWAGEN,CADDY,2,818,0.5367,0.5657,False,818,0.7152,0.7443,False,818,0.802,0.8382,False
VOLKSWAGEN,CADDY,3,1122,0.3734,0.3962,False,1122,0.6087,0.6249,False,1122,0.7442,0.7697,False
VOLKSWAGEN,CADDY,4,1082,0.3133,0.3295,False,1082,0.4963,0.5138,False,1082,0.6377,0.6571,False
VOLKSWAGEN,GOLF,1,9446,0.7941,0.7982,False,9446,0.8665,0.8706,False,9446,0.9525,0.9519,False
VOLKSWAGEN,GOLF,2,24534,0.7001,0.6945,False,24534,0.8108,0.8092,False,24534,0.917,0.9133,False
VOLKSWAGEN,GOLF,3,40607,0.5734,0.5582,False,40607,0.7444,0.7357,False,40607,0.8415,0.828,False
VOLKSWAGEN,GOLF,4,32682,0.379,0.3617,False,32682,0.5602,0.5425,False,32682,0.7002,0.6807,False
VOLKSWAGEN,Golf Sportsvan,1,502,0.8805,0.8611,False,502,0.9462,0.9361,False,502,0.9721,0.9659,False
VOLKSWAGEN,Golf Sportsvan,2,2883,0.7693,0.7367,False,2883,0.8637,0.8502,False,2883,0.9431,0.9272,False
VOLKSWAGEN,Golf Sportsvan,3,1676,0.6957,0.6479,False,1676,0.8168,0.7991,False,1676,0.929,0.8926,False
VOLKSWAGEN,PASSAT,1,11253,0.7047,0.7282,False,11253,0.8144,0.8142,False,11253,0.9485,0.9539,False
VOLKSWAGEN,PASSAT,2,14320,0.6384,0.6562,False,14320,0.7989,0.7946,False,14320,0.9203,0.9305,False
VOLKSWAGEN,PASSAT,3,16654,0.4676,0.5138,False,16654,0.7103,0.733,False,16654,0.7913,0.8233,False
VOLKSWAGEN,PASSAT,4,15462,0.3268,0.3582,False,15462,0.5367,0.5699,False,15462,0.6039,0.6428,False
VOLKSWAGEN,PASSAT VARIANT,1,11253,0.7047,0.7282,False,11253,0.8144,0.8142,False,11253,0.9485,0.9539,False
VOLKSWAGEN,PASSAT VARIANT,2,14320,0.6384,0.6562,False,14320,0.7989,0.7946,False,14320,0.9203,0.9305,False
VOLKSWAGEN,PASSAT VARIANT,3,16654,0.4676,0.5138,False,16654,0.7103,0.733,False,16654,0.7913,0.8233,False
VOLKSWAGEN,PASSAT VARIANT,4,15462,0.3268,0.3582,False,15462,0.5367,0.5699,False,15462,0.6039,0.6428,False
VOLKSWAGEN,POLO,1,5836,0.8384,0.7988,False,5836,0.8855,0.8547,False,5836,0.9611,0.9504,False
VOLKSWAGEN,POLO,2,5290,0.6624,0.6085,False,5290,0.7684,0.7396,False,5290,0.9079,0.8674,False
VOLKSWAGEN,POLO,3,10576,0.4702,0.3921,False,10576,0.6225,0.5677,False,10576,0.7936,0.7204,False
VOLKSWAGEN,POLO,4,11528,0.3405,0.2835,False,11528,0.4778,0.417,False,11528,0.6388,0.5614,False
VOLKSWAGEN,T-Cross,1,1210,0.7545,0.7029,False,1210,0.8099,0.7673,False,1210,0.9256,0.9047,False
VOLKSWAGEN,T-Roc,1,7258,0.883,0.8672,False,7258,0.9281,0.9225,False,7258,0.9755,0.9722,False
VOLKSWAGEN,T-Roc,2,288,0.816,0.8251,False,288,0.8576,0.8715,False,288,0.9583,0.9643,False
VOLKSWAGEN,TIGUAN,1,8054,0.8064,0.816,False,8054,0.876,0.8769,False,8054,0.9604,0.9626,False
VOLKSWAGEN,TIGUAN,2,7466,0.7135,0.7227,False,7466,0.8381,0.8379,False,7466,0.9281,0.9312,False
VOLKSWAGEN,TIGUAN,3,13669,0.5067,0.5256,False,13669,0.769,0.7761,False,13669,0.8139,0.8267,False
VOLKSWAGEN,TIGUAN,4,11058,0.4046,0.4298,False,11058,0.6488,0.6709,False,11058,0.6889,0.7104,False
VOLKSWAGEN,TOURAN,1,1595,0.7511,0.7682,False,1595,0.8583,0.8578,False,1595,0.9467,0.9526,False
VOLKSWAGEN,TOURAN,2,2051,0.6299,0.6479,False,2051,0.8113,0.8172,False,2051,0.8854,0.8954,False
VOLKSWAGEN,TOURAN,3,5455,0.4249,0.4646,False,5455,0.6722,0.6975,False,5455,0.7388,0.7735,False
VOLKSWAGEN,TOURAN,4,10414,0.325,0.3694,False,10414,0.54,0.5784,False,10414,0.5919,0.6367,False
VOLKSWAGEN,UP!,1,680,0.7618,0.699,False,680,0.825,0.7774,False,680,0.8971,0.8523,False
VOLKSWAGEN,UP!,2,1503,0.656,0.5671,False,1503,0.7226,0.6426,False,1503,0.8869,0.8358,False
VOLKSWAGEN,UP!,3,4436,0.5349,0.4304,False,4436,0.6253,0.548,False,4436,0.8296,0.7459,False
VOLKSWAGEN,UP!,4,234,0.4701,0.3556,False,234,0.5556,0.4176,False,234,0.7436,0.6526,False
VOLVO,V40,1,3389,0.7814,0.7835,False,3389,0.9003,0.9019,False,3389,0.9602,0.9612,False
VOLVO,V40,2,6391,0.6932,0.6842,False,6391,0.836,0.8299,False,6391,0.9216,0.9121,False
VOLVO,V40,3,13394,0.5716,0.5616,False,13394,0.7623,0.7545,False,13394,0.8233,0.8123,False
VOLVO,V40,4,243,0.4609,0.4277,False,243,0.6584,0.61,False,243,0.6872,0.6646,False
VOLVO,V50,3,3281,0.3679,0.4117,False,3281,0.6599,0.6901,False,3281,0.5962,0.6409,False
VOLVO,V50,4,11296,0.3009,0.3229,False,11296,0.5481,0.5712,False,11296,0.5157,0.538,False
VOLVO,V60,1,11028,0.8484,0.8608,False,11028,0.9139,0.9216,False,11028,0.9473,0.9503,False
VOLVO,V60,2,6546,0.7476,0.7618,False,6546,0.8439,0.8494,False,6546,0.9172,0.9218,False
VOLVO,V60,3,13953,0.5833,0.622,False,13953,0.7622,0.781,False,13953,0.8364,0.8591,False
VOLVO,V60,4,3752,0.4805,0.5042,False,3752,0.6818,0.6964,False,3752,0.7364,0.7546,False
VOLVO,V70,2,2502,0.7278,0.7577,False,2502,0.8169,0.8264,False,2502,0.9137,0.9306,False
VOLVO,V70,3,11477,0.5689,0.6351,False,11477,0.7386,0.7785,False,11477,0.7732,0.824,False
VOLVO,V70,4,17685,0.4028,0.4781,False,17685,0.5683,0.6363,False,17685,0.6155,0.682,False
VOLVO,V90,1,10928,0.8098,0.839,False,10928,0.8854,0.9054,False,10928,0.9348,0.9419,False
VOLVO,V90,2,4670,0.7043,0.739,False,4670,0.8118,0.8251,False,4670,0.9188,0.9336,False
VOLVO,XC40,1,6206,0.9355,0.9279,False,6206,0.961,0.9554,False,6206,0.9803,0.9797,False
VOLVO,XC40,2,184,0.8478,,True,184,0.8967,,True,184,0.962,,True
VOLVO,XC60,1,16959,0.8836,0.8893,False,16959,0.9432,0.9462,False,16959,0.9493,0.951,False
VOLVO,XC60,2,9732,0.7243,0.7475,False,9732,0.8883,0.8982,False,9732,0.8772,0.8892,False
VOLVO,XC60,3,13968,0.6064,0.6535,False,13968,0.8407,0.8662,False,13968,0.8411,0.8715,False
VOLVO,XC60,4,9334,0.51,0.5516,False,9334,0.7572,0.7862,False,9334,0.7536,0.7947,False
VOLVO,XC90,1,8675,0.8484,0.8608,False,8675,0.9329,0.9391,False,8675,0.9412,0.9437,False
VOLVO,XC90,2,5537,0.6677,0.7068,False,5537,0.7928,0.8148,False,5537,0.9189,0.927,False
VOLVO,XC90,3,1135,0.5524,0.5975,False,1135,0.6731,0.7064,False,1135,0.8115,0.8648,False
VOLVO,XC90,4,1825,0.3337,0.414,False,1825,0.4915,0.5381,False,1825,0.5085,0.5812,False
