dmr_make,dmr_model,age_band,n_tests_all,raw_rate_all,standardized_rate_all,unstable_all,n_tests_mechanical,raw_rate_mechanical,standardized_rate_mechanical,unstable_mechanical,n_tests_consumable,raw_rate_consumable,standardized_rate_consumable,unstable_consumable
PEUGEOT,108,4,5,0.6,,True,5,0.6,,True,5,1.0,,True
PEUGEOT,2008,1,182517,0.7887,0.7764,False,182517,0.9108,0.9028,False,182517,0.8461,0.8374,False
PEUGEOT,2008,2,170193,0.6702,0.6644,False,170193,0.7898,0.7847,False,170193,0.7968,0.7915,False
PEUGEOT,2008,3,36594,0.5983,0.5931,False,36594,0.7182,0.7136,False,36594,0.7481,0.7413,False
PEUGEOT,2008,4,11,0.6364,,True,11,0.9091,,True,11,0.6364,,True
PEUGEOT,206 +,1,18,0.9444,,True,18,1.0,,True,18,0.9444,,True
PEUGEOT,206 +,2,7,0.8571,,True,7,0.8571,,True,7,0.8571,,True
PEUGEOT,206 +,3,370,0.6081,0.5894,False,370,0.7405,0.7224,False,370,0.7216,0.7019,False
PEUGEOT,206 +,4,37670,0.5371,0.5014,False,37670,0.6671,0.6334,False,37670,0.6852,0.6545,False
PEUGEOT,207,1,5,0.8,,True,5,1.0,,True,5,0.8,,True
PEUGEOT,207,2,13518,0.6428,0.6289,False,13518,0.794,0.784,False,13518,0.7462,0.7342,False
PEUGEOT,207,3,177957,0.5373,0.5233,False,177957,0.6944,0.6816,False,177957,0.6723,0.658,False
PEUGEOT,207,4,347582,0.4918,0.4773,False,347582,0.6301,0.617,False,347582,0.6482,0.6311,False
PEUGEOT,208,1,207166,0.7883,0.7706,False,207166,0.915,0.9031,False,207166,0.8419,0.8299,False
PEUGEOT,208,2,311720,0.6959,0.6752,False,311720,0.8156,0.7967,False,311720,0.8077,0.7947,False
PEUGEOT,208,3,174225,0.6112,0.5903,False,174225,0.7214,0.7018,False,174225,0.7724,0.7543,False
PEUGEOT,208,4,3456,0.5787,0.5544,False,3456,0.6895,0.6692,False,3456,0.7488,0.7218,False
PEUGEOT,3008,1,175564,0.8159,0.8198,False,175564,0.9198,0.9218,False,175564,0.8715,0.8741,False
PEUGEOT,3008,2,113209,0.6684,0.6751,False,113209,0.8116,0.8142,False,113209,0.7731,0.7784,False
PEUGEOT,3008,3,115672,0.5479,0.5646,False,115672,0.707,0.7208,False,115672,0.6764,0.69,False
PEUGEOT,3008,4,38282,0.4949,0.5085,False,38282,0.6461,0.6598,False,38282,0.6341,0.6458,False
PEUGEOT,308,1,102601,0.794,0.8112,False,102601,0.9145,0.9247,False,102601,0.8482,0.8604,False
PEUGEOT,308,2,148562,0.6893,0.7075,False,148562,0.8209,0.834,False,148562,0.7938,0.8069,False
PEUGEOT,308,3,135331,0.5851,0.5967,False,135331,0.7295,0.7388,False,135331,0.7218,0.7308,False
PEUGEOT,308,4,123070,0.5127,0.5164,False,123070,0.6479,0.6514,False,123070,0.672,0.6741,False
PEUGEOT,5008,1,41590,0.7777,0.788,False,41590,0.9183,0.9239,False,41590,0.829,0.8362,False
PEUGEOT,5008,2,22110,0.5861,0.6094,False,22110,0.7973,0.8174,False,22110,0.669,0.6866,False
PEUGEOT,5008,3,23824,0.511,0.5405,False,23824,0.6934,0.7232,False,23824,0.6258,0.6485,False
PEUGEOT,5008,4,7859,0.48,0.5036,False,7859,0.6455,0.6699,False,7859,0.6016,0.6201,False
PEUGEOT,508,1,12758,0.8075,0.8187,False,12758,0.9336,0.9412,False,12758,0.8541,0.8611,False
PEUGEOT,508,2,16992,0.7175,0.7558,False,16992,0.8481,0.8747,False,16992,0.8026,0.8335,False
PEUGEOT,508,3,28705,0.652,0.6964,False,28705,0.7973,0.8308,False,28705,0.7523,0.7889,False
PEUGEOT,508,4,4780,0.6351,0.6699,False,4780,0.7808,0.8045,False,4780,0.7404,0.7712,False
RENAULT,CLIO,1,214411,0.7363,0.7208,False,214411,0.8542,0.841,False,214411,0.8303,0.8208,False
RENAULT,CLIO,2,270614,0.5889,0.5779,False,270614,0.6995,0.69,False,270614,0.7636,0.7526,False
RENAULT,CLIO,3,239733,0.5034,0.4921,False,239733,0.6345,0.6225,False,239733,0.6736,0.6608,False
RENAULT,CLIO,4,307835,0.468,0.455,False,307835,0.6108,0.5949,False,307835,0.6209,0.6081,False
RENAULT,Captur,1,229666,0.8283,0.8093,False,229666,0.9324,0.9186,False,229666,0.8744,0.8625,False
RENAULT,Captur,2,217199,0.7212,0.6991,False,217199,0.8221,0.8032,False,217199,0.8383,0.8233,False
RENAULT,Captur,3,46791,0.6197,0.6014,False,46791,0.7146,0.6999,False,46791,0.7992,0.7828,False
RENAULT,GRAND SCENIC,1,10394,0.7194,0.7363,False,10394,0.8844,0.8932,False,10394,0.7807,0.7943,False
RENAULT,GRAND SCENIC,2,13293,0.613,0.6369,False,13293,0.7741,0.7944,False,13293,0.7201,0.738,False
RENAULT,GRAND SCENIC,3,28791,0.5014,0.5312,False,28791,0.6454,0.6722,False,28791,0.6545,0.68,False
RENAULT,GRAND SCENIC,4,30437,0.4773,0.4906,False,30437,0.6173,0.6314,False,30437,0.6242,0.6341,False
RENAULT,Kadjar,1,140221,0.7928,0.7941,False,140221,0.9492,0.9478,False,140221,0.8239,0.8261,False
RENAULT,Kadjar,2,80055,0.712,0.7145,False,80055,0.8476,0.8475,False,80055,0.8047,0.8066,False
RENAULT,Kadjar,3,437,0.595,,True,437,0.7025,,True,437,0.7643,,True
RENAULT,MEGANE,1,39000,0.759,0.7717,False,39000,0.9008,0.9095,False,39000,0.8161,0.825,False
RENAULT,MEGANE,2,76421,0.6,0.6244,False,76421,0.7286,0.7505,False,76421,0.7425,0.7599,False
RENAULT,MEGANE,3,127161,0.5126,0.5296,False,127161,0.6299,0.646,False,127161,0.6887,0.7032,False
RENAULT,MEGANE,4,141135,0.483,0.4894,False,141135,0.619,0.625,False,141135,0.6288,0.6336,False
RENAULT,MEGANE SPORT TOURER,1,39000,0.759,0.7717,False,39000,0.9008,0.9095,False,39000,0.8161,0.825,False
RENAULT,MEGANE SPORT TOURER,2,76421,0.6,0.6244,False,76421,0.7286,0.7505,False,76421,0.7425,0.7599,False
RENAULT,MEGANE SPORT TOURER,3,127161,0.5126,0.5296,False,127161,0.6299,0.646,False,127161,0.6887,0.7032,False
RENAULT,MEGANE SPORT TOURER,4,141135,0.483,0.4894,False,141135,0.619,0.625,False,141135,0.6288,0.6336,False
RENAULT,Ny Clio,1,214411,0.7363,0.7208,False,214411,0.8542,0.841,False,214411,0.8303,0.8208,False
RENAULT,Ny Clio,2,270614,0.5889,0.5779,False,270614,0.6995,0.69,False,270614,0.7636,0.7526,False
RENAULT,Ny Clio,3,239733,0.5034,0.4921,False,239733,0.6345,0.6225,False,239733,0.6736,0.6608,False
RENAULT,Ny Clio,4,307835,0.468,0.455,False,307835,0.6108,0.5949,False,307835,0.6209,0.6081,False
RENAULT,SCENIC,1,8846,0.7898,0.7818,False,8846,0.911,0.9058,False,8846,0.8447,0.8384,False
RENAULT,SCENIC,2,28470,0.644,0.6413,False,28470,0.7626,0.76,False,28470,0.7783,0.7759,False
RENAULT,SCENIC,3,45126,0.5537,0.5589,False,45126,0.678,0.6828,False,45126,0.7216,0.7247,False
RENAULT,SCENIC,4,55020,0.5052,0.5025,False,55020,0.6453,0.6412,False,55020,0.6496,0.6457,False
RENAULT,TWINGO,1,14652,0.7906,0.7448,False,14652,0.9012,0.862,False,14652,0.8615,0.8377,False
RENAULT,TWINGO,2,29416,0.6976,0.635,False,29416,0.7995,0.7426,False,29416,0.8389,0.8009,False
RENAULT,TWINGO,3,23685,0.577,0.5249,False,23685,0.6733,0.6287,False,23685,0.7695,0.7221,False
RENAULT,TWINGO,4,30579,0.5365,0.5014,False,30579,0.6386,0.6073,False,30579,0.728,0.695,False
SEAT,Arona,1,88369,0.8309,0.8164,False,88369,0.9194,0.9094,False,88369,0.8896,0.8805,False
SEAT,Arona,2,4392,0.7407,0.7194,False,4392,0.8188,0.8021,False,4392,0.8775,0.8585,False
SEAT,Ateca,1,92268,0.8807,0.8833,False,92268,0.9681,0.9682,False,92268,0.9044,0.907,False
SEAT,Ateca,2,20587,0.8586,0.8592,False,20587,0.9541,0.9531,False,20587,0.8914,0.8933,False
SEAT,IBIZA,1,161424,0.7758,0.7722,False,161424,0.887,0.8836,False,161424,0.8524,0.8497,False
SEAT,IBIZA,2,211203,0.6687,0.6661,False,211203,0.8059,0.8022,False,211203,0.7748,0.7727,False
SEAT,IBIZA,3,179151,0.604,0.6075,False,179151,0.7275,0.7291,False,179151,0.7445,0.7464,False
SEAT,IBIZA,4,122569,0.5317,0.5371,False,122569,0.6492,0.6541,False,122569,0.6975,0.6999,False
SEAT,Ibiza GP2,1,161424,0.7758,0.7722,False,161424,0.887,0.8836,False,161424,0.8524,0.8497,False
SEAT,Ibiza GP2,2,211203,0.6687,0.6661,False,211203,0.8059,0.8022,False,211203,0.7748,0.7727,False
SEAT,Ibiza GP2,3,179151,0.604,0.6075,False,179151,0.7275,0.7291,False,179151,0.7445,0.7464,False
SEAT,Ibiza GP2,4,122569,0.5317,0.5371,False,122569,0.6492,0.6541,False,122569,0.6975,0.6999,False
SEAT,LEON,1,210424,0.8239,0.834,False,210424,0.9291,0.9339,False,210424,0.8738,0.8812,False
SEAT,LEON,2,196502,0.7891,0.8061,False,196502,0.8989,0.9104,False,196502,0.855,0.8658,False
SEAT,LEON,3,118320,0.7019,0.7307,False,118320,0.8062,0.8293,False,118320,0.8162,0.8354,False
SEAT,LEON,4,82300,0.6009,0.6217,False,82300,0.7011,0.7176,False,82300,0.7531,0.7745,False
SEAT,MII,1,16271,0.8336,0.8031,False,16271,0.9438,0.9271,False,16271,0.873,0.8498,False
SEAT,MII,2,30597,0.7783,0.7374,False,30597,0.8802,0.8517,False,30597,0.8584,0.8285,False
SEAT,MII,3,19562,0.7226,0.6728,False,19562,0.8254,0.7908,False,19562,0.8354,0.7968,False
SEAT,MII,4,557,0.6804,0.6251,False,557,0.7953,0.7681,False,557,0.7756,0.7265,False
SEAT,TOLEDO,1,7083,0.7847,0.8017,False,7083,0.8938,0.9138,False,7083,0.8488,0.857,False
SEAT,TOLEDO,2,9467,0.6949,0.734,False,9467,0.8078,0.8527,False,9467,0.7972,0.8245,False
SEAT,TOLEDO,3,3858,0.6534,0.6823,False,3858,0.7659,0.7957,False,3858,0.7818,0.8032,False
SEAT,TOLEDO,4,984,0.4898,0.5117,False,984,0.5854,0.6008,False,984,0.685,0.7075,False
SKODA,CITIGO,1,60389,0.8411,0.8059,False,60389,0.9453,0.9251,False,60389,0.8787,0.8528,False
SKODA,CITIGO,2,90119,0.7869,0.7425,False,90119,0.8942,0.8625,False,90119,0.8588,0.8288,False
SKODA,CITIGO,3,44780,0.764,0.714,False,44780,0.864,0.8256,False,44780,0.8567,0.8236,False
SKODA,CITIGO,4,1077,0.7307,0.6808,False,1077,0.8366,0.7996,False,1077,0.8422,0.8092,False
SKODA,FABIA,1,187204,0.8242,0.8114,False,187204,0.9186,0.9104,False,187204,0.8827,0.874,False
SKODA,FABIA,2,206097,0.7678,0.7502,False,206097,0.868,0.8553,False,206097,0.8573,0.8458,False
SKODA,FABIA,3,174709,0.6964,0.6776,False,174709,0.8071,0.7901,False,174709,0.8148,0.8035,False
SKODA,FABIA,4,180813,0.5751,0.5603,False,180813,0.6975,0.6821,False,180813,0.7271,0.7167,False
SKODA,FABIA COMBI,1,187204,0.8242,0.8114,False,187204,0.9186,0.9104,False,187204,0.8827,0.874,False
SKODA,FABIA COMBI,2,206097,0.7678,0.7502,False,206097,0.868,0.8553,False,206097,0.8573,0.8458,False
SKODA,FABIA COMBI,3,174709,0.6964,0.6776,False,174709,0.8071,0.7901,False,174709,0.8148,0.8035,False
SKODA,FABIA COMBI,4,180813,0.5751,0.5603,False,180813,0.6975,0.6821,False,180813,0.7271,0.7167,False
SKODA,KAMIQ,1,12241,0.8793,0.87,False,12241,0.9638,0.9596,False,12241,0.9034,0.8957,False
SKODA,KAMIQ,2,1,1.0,,True,1,1.0,,True,1,1.0,,True
SKODA,KAROQ,1,92186,0.8898,0.8877,False,92186,0.9668,0.9658,False,92186,0.916,0.9147,False
SKODA,KAROQ,2,3816,0.8734,0.8679,False,3816,0.9717,0.9711,False,3816,0.8939,0.8881,False
SKODA,KODIAQ,1,70566,0.8769,0.8847,False,70566,0.9555,0.9587,False,70566,0.9126,0.9179,False
SKODA,KODIAQ,2,10604,0.8545,0.86,False,10604,0.9521,0.9554,False,10604,0.8897,0.8927,False
SKODA,OCTAVIA,1,205326,0.8508,0.8773,False,205326,0.9391,0.9548,False,205326,0.8934,0.9116,False
SKODA,OCTAVIA,2,207012,0.7932,0.8304,False,207012,0.8989,0.9233,False,207012,0.8586,0.8846,False
SKODA,OCTAVIA,3,140318,0.6909,0.7259,False,140318,0.8048,0.8339,False,140318,0.8019,0.8291,False
SKODA,OCTAVIA,4,114783,0.5993,0.6336,False,114783,0.7064,0.7379,False,114783,0.7501,0.7788,False
SKODA,OCTAVIA COMBI,1,205326,0.8508,0.8773,False,205326,0.9391,0.9548,False,205326,0.8934,0.9116,False
SKODA,OCTAVIA COMBI,2,207012,0.7932,0.8304,False,207012,0.8989,0.9233,False,207012,0.8586,0.8846,False
SKODA,OCTAVIA COMBI,3,140318,0.6909,0.7259,False,140318,0.8048,0.8339,False,140318,0.8019,0.8291,False
SKODA,OCTAVIA COMBI,4,114783,0.5993,0.6336,False,114783,0.7064,0.7379,False,114783,0.7501,0.7788,False
SKODA,RAPID,1,26444,0.7974,0.8112,False,26444,0.9061,0.9153,False,26444,0.8589,0.8688,False
SKODA,RAPID,2,44650,0.7409,0.7546,False,44650,0.856,0.8671,False,44650,0.8264,0.8363,False
SKODA,RAPID,3,16202,0.6926,0.698,False,16202,0.8027,0.8079,False,16202,0.8108,0.8145,False
SKODA,RAPID,4,14,0.4286,,True,14,0.5,,True,14,0.8571,,True
SKODA,RAPID SPACEBACK,1,26444,0.7974,0.8112,False,26444,0.9061,0.9153,False,26444,0.8589,0.8688,False
SKODA,RAPID SPACEBACK,2,44650,0.7409,0.7546,False,44650,0.856,0.8671,False,44650,0.8264,0.8363,False
SKODA,RAPID SPACEBACK,3,16202,0.6926,0.698,False,16202,0.8027,0.8079,False,16202,0.8108,0.8145,False
SKODA,RAPID SPACEBACK,4,14,0.4286,,True,14,0.5,,True,14,0.8571,,True
SKODA,SCALA,1,8086,0.8585,0.8476,False,8086,0.9509,0.9444,False,8086,0.8919,0.8855,False
SKODA,SUPERB,1,85628,0.8386,0.8627,False,85628,0.9252,0.9468,False,85628,0.8935,0.9029,False
SKODA,SUPERB,2,70222,0.7737,0.8086,False,70222,0.8733,0.9038,False,70222,0.8591,0.8771,False
SKODA,SUPERB,3,40016,0.6743,0.712,False,40016,0.7868,0.8211,False,40016,0.7992,0.8232,False
SKODA,SUPERB,4,14927,0.6295,0.6542,False,14927,0.7383,0.761,False,14927,0.7731,0.7949,False
SKODA,SUPERB COMBI,1,85628,0.8386,0.8627,False,85628,0.9252,0.9468,False,85628,0.8935,0.9029,False
SKODA,SUPERB COMBI,2,70222,0.7737,0.8086,False,70222,0.8733,0.9038,False,70222,0.8591,0.8771,False
SKODA,SUPERB COMBI,3,40016,0.6743,0.712,False,40016,0.7868,0.8211,False,40016,0.7992,0.8232,False
SKODA,SUPERB COMBI,4,14927,0.6295,0.6542,False,14927,0.7383,0.761,False,14927,0.7731,0.7949,False
SUZUKI,ALTO,1,923,0.7887,0.7621,False,923,0.9274,0.9158,False,923,0.8245,0.8027,False
SUZUKI,ALTO,2,60072,0.7221,0.6671,False,60072,0.8812,0.8435,False,60072,0.7852,0.7434,False
SUZUKI,ALTO,3,82714,0.67,0.6067,False,82714,0.8228,0.7733,False,82714,0.7611,0.7089,False
SUZUKI,ALTO,4,38922,0.6113,0.5621,False,38922,0.7581,0.7155,False,38922,0.7308,0.6838,False
SUZUKI,BALENO,1,15634,0.7689,0.7524,False,15634,0.8542,0.8407,False,15634,0.8728,0.8627,False
SUZUKI,BALENO,2,8081,0.7224,0.6964,False,8081,0.807,0.7872,False,8081,0.854,0.8354,False
SUZUKI,BALENO,3,2,1.0,,True,2,1.0,,True,2,1.0,,True
SUZUKI,Celerio,1,51059,0.8666,0.8422,False,51059,0.9623,0.947,False,51059,0.8921,0.8761,False
SUZUKI,Celerio,2,49639,0.8286,0.7852,False,49639,0.9378,0.9109,False,49639,0.8692,0.8398,False
SUZUKI,Celerio,3,2670,0.7742,0.731,False,2670,0.9142,0.8867,False,2670,0.8266,0.7967,False
SUZUKI,IGNIS,1,47501,0.848,0.8179,False,47501,0.9265,0.9029,False,47501,0.9059,0.8915,False
SUZUKI,IGNIS,2,11263,0.7906,0.7405,False,11263,0.8647,0.8297,False,11263,0.8958,0.8613,False
SUZUKI,IGNIS,4,5671,0.5858,0.5525,False,5671,0.6868,0.6543,False,5671,0.7582,0.737,False
SUZUKI,SPLASH,1,31,0.8065,,True,31,0.871,,True,31,0.9355,,True
SUZUKI,SPLASH,2,16249,0.7428,0.6717,False,16249,0.8337,0.7811,False,16249,0.8567,0.8062,False
SUZUKI,SPLASH,3,31288,0.6516,0.5705,False,31288,0.7468,0.6797,False,31288,0.8141,0.7525,False
SUZUKI,SPLASH,4,22585,0.5502,0.4969,False,22585,0.6332,0.5861,False,22585,0.7762,0.7223,False
SUZUKI,SWIFT,1,112302,0.8515,0.8361,False,112302,0.9534,0.9446,False,112302,0.8828,0.8718,False
SUZUKI,SWIFT,2,121329,0.7678,0.7371,False,121329,0.9093,0.8944,False,121329,0.8176,0.7904,False
SUZUKI,SWIFT,3,98816,0.667,0.6392,False,98816,0.8283,0.8071,False,98816,0.7536,0.7307,False
SUZUKI,SWIFT,4,110057,0.538,0.5205,False,110057,0.6494,0.6321,False,110057,0.7183,0.7022,False
SUZUKI,SX4,1,30481,0.8607,0.8503,False,30481,0.9669,0.9611,False,30481,0.8825,0.8753,False
SUZUKI,SX4,2,47937,0.7777,0.7644,False,47937,0.8902,0.8807,False,47937,0.847,0.8385,False
SUZUKI,SX4,3,35087,0.6389,0.6178,False,35087,0.7462,0.7286,False,35087,0.7907,0.7733,False
SUZUKI,SX4,4,33729,0.5356,0.5219,False,33729,0.6395,0.6266,False,33729,0.734,0.7203,False
SUZUKI,SX4 COMBIBACK,1,30481,0.8607,0.8503,False,30481,0.9669,0.9611,False,30481,0.8825,0.8753,False
SUZUKI,SX4 COMBIBACK,2,47937,0.7777,0.7644,False,47937,0.8902,0.8807,False,47937,0.847,0.8385,False
SUZUKI,SX4 COMBIBACK,3,35087,0.6389,0.6178,False,35087,0.7462,0.7286,False,35087,0.7907,0.7733,False
SUZUKI,SX4 COMBIBACK,4,33729,0.5356,0.5219,False,33729,0.6395,0.6266,False,33729,0.734,0.7203,False
SUZUKI,SX4 S-Cross,1,1056,0.8977,,True,1056,0.9839,,True,1056,0.9053,,True
SUZUKI,SX4 S-Cross,2,5,0.6,,True,5,0.6,,True,5,0.6,,True
SUZUKI,SX4 S-Cross,3,3,0.6667,,True,3,1.0,,True,3,0.6667,,True
SUZUKI,VITARA,1,125101,0.8628,0.8524,False,125101,0.9726,0.9689,False,125101,0.8809,0.8721,False
SUZUKI,VITARA,2,62774,0.8079,0.7919,False,62774,0.9392,0.9312,False,62774,0.8451,0.8321,False
SUZUKI,VITARA,3,2144,0.7673,0.7541,False,2144,0.9011,0.8939,False,2144,0.8242,0.8117,False
SUZUKI,VITARA,4,752,0.637,0.6263,False,752,0.7513,0.7407,False,752,0.7713,0.765,False
TOYOTA,AURIS,1,116195,0.8247,0.8392,False,116195,0.9582,0.9678,False,116195,0.8486,0.8592,False
TOYOTA,AURIS,2,187854,0.7923,0.8001,False,187854,0.923,0.9339,False,187854,0.8354,0.8389,False
TOYOTA,AURIS,3,134474,0.7167,0.7115,False,134474,0.8679,0.8657,False,134474,0.7843,0.7798,False
TOYOTA,AURIS,4,149693,0.6208,0.6114,False,149693,0.7843,0.7748,False,149693,0.7188,0.7112,False
TOYOTA,AVENSIS,1,17973,0.8374,0.8768,False,17973,0.9401,0.965,False,17973,0.8721,0.8998,False
TOYOTA,AVENSIS,2,39536,0.7762,0.8235,False,39536,0.9032,0.9376,False,39536,0.8296,0.8627,False
TOYOTA,AVENSIS,3,53471,0.701,0.7405,False,53471,0.8534,0.8854,False,53471,0.7715,0.8022,False
TOYOTA,AVENSIS,4,89398,0.617,0.6473,False,89398,0.7807,0.8074,False,89398,0.7139,0.7377,False
TOYOTA,AVENSIS STW,1,17973,0.8374,0.8768,False,17973,0.9401,0.965,False,17973,0.8721,0.8998,False
TOYOTA,AVENSIS STW,2,39536,0.7762,0.8235,False,39536,0.9032,0.9376,False,39536,0.8296,0.8627,False
TOYOTA,AVENSIS STW,3,53471,0.701,0.7405,False,53471,0.8534,0.8854,False,53471,0.7715,0.8022,False
TOYOTA,AVENSIS STW,4,89398,0.617,0.6473,False,89398,0.7807,0.8074,False,89398,0.7139,0.7377,False
TOYOTA,AYGO,1,245099,0.8639,0.8359,False,245099,0.9678,0.9545,False,245099,0.8853,0.8639,False
TOYOTA,AYGO,2,243144,0.8082,0.7637,False,243144,0.9199,0.8903,False,243144,0.8603,0.8293,False
TOYOTA,AYGO,3,178808,0.6915,0.6397,False,178808,0.8301,0.7898,False,178808,0.7895,0.7497,False
TOYOTA,AYGO,4,177427,0.5808,0.5396,False,177427,0.7121,0.675,False,177427,0.7305,0.6957,False
TOYOTA,AYGO 3/5-DØRS,1,245099,0.8639,0.8359,False,245099,0.9678,0.9545,False,245099,0.8853,0.8639,False
TOYOTA,AYGO 3/5-DØRS,2,243144,0.8082,0.7637,False,243144,0.9199,0.8903,False,243144,0.8603,0.8293,False
TOYOTA,AYGO 3/5-DØRS,3,178808,0.6915,0.6397,False,178808,0.8301,0.7898,False,178808,0.7895,0.7497,False
TOYOTA,AYGO 3/5-DØRS,4,177427,0.5808,0.5396,False,177427,0.7121,0.675,False,177427,0.7305,0.6957,False
TOYOTA,AYGO 5-DØRS,1,245099,0.8639,0.8359,False,245099,0.9678,0.9545,False,245099,0.8853,0.8639,False
TOYOTA,AYGO 5-DØRS,2,243144,0.8082,0.7637,False,243144,0.9199,0.8903,False,243144,0.8603,0.8293,False
TOYOTA,AYGO 5-DØRS,3,178808,0.6915,0.6397,False,178808,0.8301,0.7898,False,178808,0.7895,0.7497,False
TOYOTA,AYGO 5-DØRS,4,177427,0.5808,0.5396,False,177427,0.7121,0.675,False,177427,0.7305,0.6957,False
TOYOTA,Aygo X,1,9,1.0,,True,9,1.0,,True,9,1.0,,True
TOYOTA,COROLLA,1,66683,0.8903,0.8944,False,66683,0.9815,0.9844,False,66683,0.9028,0.9055,False
TOYOTA,COROLLA,2,312,0.7949,,True,312,0.9391,,True,312,0.8237,,True
TOYOTA,COROLLA,3,880,0.6852,0.7024,False,880,0.8739,0.8826,False,880,0.7466,0.7607,False
TOYOTA,COROLLA,4,62064,0.6238,0.6356,False,62064,0.813,0.8224,False,62064,0.6992,0.7087,False
TOYOTA,RAV4,1,95960,0.8779,0.8803,False,95960,0.9607,0.9616,False,95960,0.9091,0.911,False
TOYOTA,RAV4,2,68420,0.8225,0.828,False,68420,0.9192,0.9215,False,68420,0.8805,0.8846,False
TOYOTA,RAV4,3,27467,0.7748,0.7818,False,27467,0.8802,0.8847,False,27467,0.8523,0.8567,False
TOYOTA,RAV4,4,36490,0.629,0.649,False,36490,0.7349,0.7525,False,36490,0.7827,0.7951,False
TOYOTA,RAV4 Plug in,1,95960,0.8779,0.8803,False,95960,0.9607,0.9616,False,95960,0.9091,0.911,False
TOYOTA,RAV4 Plug in,2,68420,0.8225,0.828,False,68420,0.9192,0.9215,False,68420,0.8805,0.8846,False
TOYOTA,RAV4 Plug in,3,27467,0.7748,0.7818,False,27467,0.8802,0.8847,False,27467,0.8523,0.8567,False
TOYOTA,RAV4 Plug in,4,36490,0.629,0.649,False,36490,0.7349,0.7525,False,36490,0.7827,0.7951,False
TOYOTA,Toyota C-HR,1,157434,0.8415,0.8419,False,157434,0.9796,0.9795,False,157434,0.8547,0.8552,False
TOYOTA,Toyota C-HR,2,27660,0.8244,0.8197,False,27660,0.9585,0.9561,False,27660,0.8502,0.8466,False
TOYOTA,Toyota C-HR,4,3,0.3333,,True,3,1.0,,True,3,0.3333,,True
TOYOTA,VERSO,1,16007,0.827,0.835,False,16007,0.958,0.9628,False,16007,0.8537,0.8598,False
TOYOTA,VERSO,2,36434,0.7665,0.7807,False,36434,0.9057,0.9159,False,36434,0.8185,0.829,False
TOYOTA,VERSO,3,38503,0.6765,0.6906,False,38503,0.8374,0.848,False,38503,0.757,0.7682,False
TOYOTA,VERSO,4,20896,0.6308,0.644,False,20896,0.8043,0.8159,False,20896,0.7178,0.7273,False
TOYOTA,YARIS,1,313869,0.8601,0.8374,False,313869,0.9564,0.9446,False,313869,0.8906,0.8745,False
TOYOTA,YARIS,2,339969,0.7891,0.7588,False,339969,0.9165,0.9007,False,339969,0.8418,0.8176,False
TOYOTA,YARIS,3,292490,0.7069,0.673,False,292490,0.8543,0.8311,False,292490,0.792,0.764,False
TOYOTA,YARIS,4,342210,0.6112,0.5856,False,342210,0.762,0.7382,False,342210,0.7286,0.7078,False
TOYOTA,YARIS 5-DØRS,1,313869,0.8601,0.8374,False,313869,0.9564,0.9446,False,313869,0.8906,0.8745,False
TOYOTA,YARIS 5-DØRS,2,339969,0.7891,0.7588,False,339969,0.9165,0.9007,False,339969,0.8418,0.8176,False
TOYOTA,YARIS 5-DØRS,3,292490,0.7069,0.673,False,292490,0.8543,0.8311,False,292490,0.792,0.764,False
TOYOTA,YARIS 5-DØRS,4,342210,0.6112,0.5856,False,342210,0.762,0.7382,False,342210,0.7286,0.7078,False
TOYOTA,Yaris Cross,1,267,0.9288,,True,267,0.9963,,True,267,0.9288,,True
VOLKSWAGEN,CADDY,1,123004,0.7699,0.7962,False,123004,0.8963,0.9137,False,123004,0.8289,0.8479,False
VOLKSWAGEN,CADDY,2,143064,0.7036,0.7366,False,143064,0.8299,0.8576,False,143064,0.7959,0.8187,False
VOLKSWAGEN,CADDY,3,132153,0.6439,0.6792,False,132153,0.7491,0.7788,False,132153,0.7786,0.8088,False
VOLKSWAGEN,CADDY,4,105036,0.5983,0.6293,False,105036,0.6949,0.7203,False,105036,0.7472,0.7815,False
VOLKSWAGEN,CALIFORNIA,1,12571,0.8561,0.8412,False,12571,0.928,0.917,False,12571,0.9148,0.9076,False
VOLKSWAGEN,CALIFORNIA,2,10025,0.8039,0.7857,False,10025,0.8747,0.8586,False,10025,0.906,0.8979,False
VOLKSWAGEN,CALIFORNIA,3,6251,0.7613,0.7345,False,6251,0.8395,0.8146,False,6251,0.8831,0.8703,False
VOLKSWAGEN,CALIFORNIA,4,2276,0.7219,0.6917,False,2276,0.8071,0.7824,False,2276,0.8559,0.8316,False
VOLKSWAGEN,GOLF,1,693637,0.875,0.8795,False,693637,0.9633,0.9652,False,693637,0.9023,0.9056,False
VOLKSWAGEN,GOLF,2,760031,0.8226,0.8319,False,760031,0.9155,0.9218,False,760031,0.8811,0.8867,False
VOLKSWAGEN,GOLF,3,644906,0.7131,0.732,False,644906,0.8128,0.8285,False,644906,0.8293,0.8411,False
VOLKSWAGEN,GOLF,4,702042,0.6073,0.6314,False,702042,0.7098,0.733,False,702042,0.7615,0.7791,False
VOLKSWAGEN,GOLF VARIANT,1,693637,0.875,0.8795,False,693637,0.9633,0.9652,False,693637,0.9023,0.9056,False
VOLKSWAGEN,GOLF VARIANT,2,760031,0.8226,0.8319,False,760031,0.9155,0.9218,False,760031,0.8811,0.8867,False
