dmr_make,dmr_model,age_band,dk_vehicle_count,n_nt_tests,meets_stability_floor,raw_pass_rate,standardized_pass_rate,reliability_unstable,repair_burden_index,median_annual_fuel_cost_dkk,median_annual_ejerafgift_dkk,median_power_to_weight_wkg,median_weight_kg,median_cylinder_count,engagement_score,engagement_pct_power_to_weight,engagement_pct_cylinder_count,engagement_pct_weight_inverted
VOLKSWAGEN,Golf Sportsvan,2,2359,390456,True,0.837,0.8446,False,0.3883,12517.500000000002,1760.0,66.3441603317208,1447.0,4.0,0.6036,0.6474,0.6246,0.4628
VOLKSWAGEN,Golf Sportsvan,3,1916,335232,True,0.7445,0.7611,False,0.7285,13039.062500000002,1760.0,64.74313863476425,1422.0,4.0,0.5809,0.5887,0.6246,0.4957
VOLKSWAGEN,PASSAT,1,1106,49158,True,0.8577,0.8828,False,0.3126,6729.8387096774195,1140.0,63.50082827167311,1813.0,4.0,0.473,0.53,0.6246,0.103
VOLKSWAGEN,PASSAT,2,8013,86903,True,0.7892,0.8305,False,0.5115,12517.500000000002,2440.0,73.04116865869854,1515.0,4.0,0.6683,0.8162,0.6246,0.3641
VOLKSWAGEN,PASSAT,3,4680,80909,True,0.6815,0.7303,False,0.9944,12089.861751152073,2780.0,72.75132275132275,1552.0,4.0,0.6591,0.8119,0.6246,0.329
VOLKSWAGEN,PASSAT,4,1231,88836,True,0.6288,0.6673,False,1.4132,13664.062499999998,3960.0,64.33479075577763,1573.0,4.0,0.5328,0.5658,0.6246,0.3126
VOLKSWAGEN,PASSAT VARIANT,1,2595,49158,True,0.8577,0.8828,False,0.3126,9540.0,1600.0,64.82525366403607,1739.0,4.0,0.5135,0.5987,0.6246,0.1338
VOLKSWAGEN,PASSAT VARIANT,2,256,86903,True,0.7892,0.8305,False,0.5115,11557.268722466959,3260.0,67.60909649661954,1636.0,4.0,0.5752,0.6917,0.6246,0.2096
VOLKSWAGEN,PASSAT VARIANT,3,697,80909,True,0.6815,0.7303,False,0.9944,12089.861751152073,3960.0,66.64647688269736,1580.0,4.0,0.5773,0.6588,0.6246,0.3026
VOLKSWAGEN,PASSAT VARIANT,4,2490,88836,True,0.6288,0.6673,False,1.4132,12316.901408450702,3960.0,62.42424242424242,1620.0,4.0,0.4743,0.4814,0.6246,0.231
VOLKSWAGEN,POLO,1,5875,214480,True,0.7987,0.7873,False,0.5804,11379.545454545456,1520.0,58.28476269775187,1237.0,3.0,0.358,0.3526,0.1454,0.6903
VOLKSWAGEN,POLO,2,13788,287803,True,0.7413,0.7228,False,0.703,10932.314410480352,1520.0,59.12162162162162,1220.0,3.0,0.3736,0.3784,0.1454,0.7039
VOLKSWAGEN,POLO,3,13288,240745,True,0.6397,0.6201,False,1.2348,11753.521126760563,920.0,58.45881310894597,1180.0,4.0,0.5197,0.3612,0.6246,0.7582
VOLKSWAGEN,POLO,4,11149,243075,True,0.5545,0.5365,False,1.9411,12772.959183673469,1960.0,56.25,1150.0,4.0,0.4928,0.2854,0.6246,0.8133
VOLKSWAGEN,T-Cross,1,4464,25162,True,0.8633,0.8429,False,0.3769,11978.468899521533,1600.0,62.8698224852071,1334.0,3.0,0.4154,0.5,0.1454,0.6087
VOLKSWAGEN,T-Cross,2,2068,0,False,,,True,,11176.339285714288,1520.0,64.1025641025641,1318.0,3.0,0.4467,0.5544,0.1454,0.6295
VOLKSWAGEN,T-Roc,1,4230,96328,True,0.9013,0.8984,False,0.2053,12393.564356435645,1600.0,78.40342124019956,1400.0,4.0,0.7495,0.9156,0.6246,0.5215
VOLKSWAGEN,T-Roc,2,4318,4502,True,0.8827,0.8658,False,0.2457,12772.959183673469,2440.0,77.90368271954674,1395.0,4.0,0.7448,0.9049,0.6246,0.525
VOLKSWAGEN,TIGUAN,1,1329,175562,True,0.874,0.8804,False,0.2689,12772.959183673469,2440.0,69.05210295040803,1612.0,4.0,0.6022,0.7275,0.6246,0.2554
VOLKSWAGEN,TIGUAN,2,4196,124036,True,0.8201,0.8306,False,0.431,13385.20408163265,4640.0,65.71087216248507,1683.0,4.0,0.5351,0.6288,0.6246,0.1667
VOLKSWAGEN,TIGUAN,3,498,71812,True,0.7134,0.7285,False,0.8124,14991.428571428569,5980.0,67.40196078431372,1705.0,4.0,0.56,0.686,0.6246,0.1481
VOLKSWAGEN,TIGUAN,4,389,45097,True,0.6294,0.6558,False,1.3902,15709.580838323353,7080.0,61.89903846153847,1665.0,4.0,0.4573,0.4671,0.6246,0.1817
VOLKSWAGEN,TOURAN,1,2712,17508,True,0.8431,0.8497,False,0.3448,12272.058823529414,2440.0,68.19590824550527,1615.0,4.0,0.5866,0.7003,0.6246,0.2454
VOLKSWAGEN,TOURAN,2,8530,22959,True,0.7803,0.7953,False,0.5357,12971.502590673575,2580.0,67.19609040928528,1623.0,4.0,0.5724,0.6788,0.6246,0.2282
VOLKSWAGEN,TOURAN,3,3827,31430,True,0.698,0.7242,False,0.9399,13532.432432432433,2920.0,64.89675516224189,1610.0,4.0,0.5397,0.6016,0.6246,0.2575
VOLKSWAGEN,TOURAN,4,2613,41112,True,0.5983,0.6365,False,1.7369,12612.980769230766,3960.0,60.62389640965274,1640.0,4.0,0.4424,0.4285,0.6246,0.2039
VOLKSWAGEN,UP!,1,2166,51692,True,0.8674,0.8323,False,0.2849,10014.0,1400.0,44.0,1009.0,3.0,0.2344,0.0179,0.1454,0.9092
VOLKSWAGEN,UP!,2,15103,83761,True,0.7852,0.7307,False,0.519,10260.245901639346,1400.0,44.132397191574725,997.0,3.0,0.2363,0.0193,0.1454,0.9149
VOLKSWAGEN,UP!,3,23616,100999,True,0.7618,0.7074,False,0.6103,10260.245901639346,920.0,44.897959183673464,996.0,3.0,0.2401,0.0265,0.1454,0.9163
VOLKSWAGEN,UP!,4,21685,4823,True,0.7178,0.6665,False,0.743,10260.245901639346,920.0,46.80851063829787,940.0,3.0,0.2583,0.0422,0.1454,0.9678
VOLVO,V40,1,20,46416,True,0.8024,0.8052,False,0.4641,10976.987447698744,3600.0,70.10837774600286,1569.0,4.0,0.6267,0.7518,0.6246,0.3169
VOLVO,V40,2,974,87143,True,0.7318,0.7422,False,0.7182,10752.04918032787,2440.0,58.214747736093145,1536.0,4.0,0.4315,0.3505,0.6246,0.3441
VOLVO,V40,3,1252,55532,True,0.6686,0.6886,False,1.008,9437.05035971223,1960.0,58.214747736093145,1532.0,4.0,0.4325,0.3505,0.6246,0.3491
VOLVO,V40,4,575,495,False,0.604,0.6141,True,1.4018,9975.28517110266,2780.0,56.91056910569105,1476.0,4.0,0.4249,0.314,0.6246,0.4027
VOLVO,V50,4,1331,34081,True,0.5523,0.5965,False,2.1042,10248.046874999998,2780.0,54.896142433234424,1464.0,4.0,0.3853,0.2268,0.6246,0.4227
VOLVO,V60,1,1876,23044,True,0.839,0.8533,False,0.424,7563.4441087613295,920.0,87.57062146892655,2096.0,4.0,0.6836,0.9778,0.6246,0.0365
VOLVO,V60,2,1721,20087,True,0.767,0.8031,False,0.7116,10976.987447698744,3600.0,78.47533632286996,1775.0,4.0,0.6712,0.9192,0.6246,0.1209
VOLVO,V60,3,1071,21724,True,0.7017,0.7406,False,0.9875,11259.656652360512,2920.0,78.93175074183976,1691.0,4.0,0.6839,0.9292,0.6246,0.1595
VOLVO,V60,4,1002,5931,True,0.6724,0.704,False,1.2417,11817.567567567568,3960.0,58.99705014749262,1690.0,5.0,0.5144,0.3727,0.9857,0.1617
VOLVO,V70,2,1,5982,True,0.8002,0.8262,False,0.5965,11259.656652360512,2920.0,49.18949133594187,1789.0,4.0,0.2567,0.0937,0.6246,0.1123
VOLVO,V70,3,691,10371,True,0.7293,0.7697,False,0.897,11817.567567567568,3960.0,71.73678532901833,1792.0,4.0,0.6073,0.7961,0.6246,0.1094
VOLVO,V70,4,1064,22879,True,0.6565,0.7092,False,1.4058,15709.580838323353,6040.0,67.22689075630252,1785.0,5.0,0.6589,0.6803,0.9857,0.1152
VOLVO,V90,1,621,20753,True,0.8438,0.8573,False,0.4304,5946.555819477435,920.0,86.47140864714086,2153.0,4.0,0.6813,0.975,0.6246,0.0322
VOLVO,V90,2,739,6209,True,0.8032,0.8214,False,0.5684,11817.567567567568,4320.0,76.08695652173914,1879.0,4.0,0.6377,0.8734,0.6246,0.068
VOLVO,V90,3,116,0,False,,,True,,12860.29411764706,4320.0,89.77685521536067,1840.0,4.0,0.6998,0.9878,0.6246,0.0923
VOLVO,XC40,1,2409,78926,True,0.8896,0.888,False,0.2676,7847.962382445142,920.0,70.4,1841.0,3.0,0.4404,0.7575,0.1454,0.0901
VOLVO,XC40,2,1250,1476,False,0.857,0.8517,True,0.3567,14144.067796610172,4640.0,78.16862088218872,1731.0,4.0,0.6714,0.9106,0.6246,0.1438
VOLVO,XC60,1,1855,62220,True,0.8772,0.8855,False,0.3279,7072.033898305086,920.0,84.04880253050158,2198.0,4.0,0.6729,0.9621,0.6246,0.0222
VOLVO,XC60,2,2286,78959,True,0.7777,0.8022,False,0.6728,13385.20408163265,4960.0,75.06702412868633,1915.0,4.0,0.6227,0.8469,0.6246,0.0594
VOLVO,XC60,3,1368,37260,True,0.7225,0.7552,False,0.9079,12316.901408450702,3960.0,75.06702412868633,1865.0,4.0,0.6262,0.8469,0.6246,0.0765
VOLVO,XC60,4,634,22603,True,0.6791,0.7154,False,1.2697,17846.938775510203,9160.0,77.75489186405768,1890.0,5.0,0.7597,0.902,0.9857,0.0651
VOLVO,XC90,1,477,36037,True,0.8561,0.8657,False,0.3821,7799.065420560748,920.0,93.68522265109823,2414.0,4.0,0.6856,0.9921,0.6246,0.0107
VOLVO,XC90,2,449,26181,True,0.8021,0.8213,False,0.617,14991.428571428569,6720.0,79.68678028558269,2171.0,4.0,0.6609,0.9349,0.6246,0.03
VOLVO,XC90,3,427,15698,True,0.6953,0.7369,False,1.0232,15252.906976744187,7080.0,78.7655458314141,2171.0,4.0,0.6558,0.9249,0.6246,0.03
VOLVO,XC90,4,117,28567,True,0.6221,0.6634,False,1.647,21862.499999999996,12280.0,66.6062528318985,2207.0,5.0,0.6285,0.6574,0.9857,0.0207
